11/17/2018-10:46:59.686494  [**] [1:2402000:5001] ET DROP Dshield Block Listed Source group 1 [**] [Classification: Misc Attack] [Priority: 2] {TCP} 176.119.4.18:52626 -> 10.128.0.7:4425
11/18/2018-11:34:25.810098  [**] [1:2402000:5001] ET DROP Dshield Block Listed Source group 1 [**] [Classification: Misc Attack] [Priority: 2] {TCP} 176.119.4.50:57007 -> 10.128.0.7:2548
11/18/2018-11:34:35.923201  [**] [1:2013031:3] ET POLICY Python-urllib/ Suspicious User Agent [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 10.128.0.7:58040 -> 169.254.169.254:80
11/18/2018-11:35:09.611125  [**] [1:2013031:3] ET POLICY Python-urllib/ Suspicious User Agent [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 10.128.0.7:58042 -> 169.254.169.254:80
11/18/2018-11:35:35.942799  [**] [1:2013031:3] ET POLICY Python-urllib/ Suspicious User Agent [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 10.128.0.7:58046 -> 169.254.169.254:80
11/18/2018-11:35:39.811689  [**] [1:2402000:5001] ET DROP Dshield Block Listed Source group 1 [**] [Classification: Misc Attack] [Priority: 2] {TCP} 176.119.4.27:40430 -> 10.128.0.7:9352
11/18/2018-11:35:49.004421  [**] [1:2013031:3] ET POLICY Python-urllib/ Suspicious User Agent [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 10.128.0.7:58044 -> 169.254.169.254:80
11/18/2018-11:35:57.835832  [**] [1:2403312:44968] ET CINS Active Threat Intelligence Poor Reputation IP TCP group 7 [**] [Classification: Misc Attack] [Priority: 2] {TCP} 5.188.210.12:56236 -> 10.128.0.7:53281
11/18/2018-11:36:27.406143  [**] [1:2403318:44968] ET CINS Active Threat Intelligence Poor Reputation IP TCP group 10 [**] [Classification: Misc Attack] [Priority: 2] {TCP} 5.8.54.27:59273 -> 10.128.0.7:8088
11/18/2018-11:36:32.633195  [**] [1:2013031:3] ET POLICY Python-urllib/ Suspicious User Agent [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 10.128.0.7:58048 -> 169.254.169.254:80
11/18/2018-11:36:35.960933  [**] [1:2013031:3] ET POLICY Python-urllib/ Suspicious User Agent [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 10.128.0.7:58050 -> 169.254.169.254:80
11/18/2018-11:37:19.029110  [**] [1:2013031:3] ET POLICY Python-urllib/ Suspicious User Agent [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 10.128.0.7:58052 -> 169.254.169.254:80
11/18/2018-11:37:35.979696  [**] [1:2013031:3] ET POLICY Python-urllib/ Suspicious User Agent [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 10.128.0.7:58056 -> 169.254.169.254:80
11/18/2018-11:37:55.655462  [**] [1:2013031:3] ET POLICY Python-urllib/ Suspicious User Agent [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 10.128.0.7:58054 -> 169.254.169.254:80
11/18/2018-11:38:02.510820  [**] [1:2403429:44968] ET CINS Active Threat Intelligence Poor Reputation IP UDP group 65 [**] [Classification: Misc Attack] [Priority: 2] {UDP} 71.6.158.166:27221 -> 10.128.0.7:7
11/18/2018-11:38:17.789598  [**] [1:2402000:5001] ET DROP Dshield Block Listed Source group 1 [**] [Classification: Misc Attack] [Priority: 2] {TCP} 198.108.67.83:49342 -> 10.128.0.7:8011
11/18/2018-11:38:35.998320  [**] [1:2013031:3] ET POLICY Python-urllib/ Suspicious User Agent [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 10.128.0.7:58060 -> 169.254.169.254:80
11/18/2018-11:38:49.053892  [**] [1:2013031:3] ET POLICY Python-urllib/ Suspicious User Agent [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 10.128.0.7:58058 -> 169.254.169.254:80
11/18/2018-11:39:18.678130  [**] [1:2013031:3] ET POLICY Python-urllib/ Suspicious User Agent [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 10.128.0.7:58062 -> 169.254.169.254:80
11/18/2018-11:39:36.016208  [**] [1:2013031:3] ET POLICY Python-urllib/ Suspicious User Agent [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 10.128.0.7:58064 -> 169.254.169.254:80
11/18/2018-11:40:19.078258  [**] [1:2013031:3] ET POLICY Python-urllib/ Suspicious User Agent [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 10.128.0.7:58066 -> 169.254.169.254:80
11/18/2018-11:40:36.035045  [**] [1:2013031:3] ET POLICY Python-urllib/ Suspicious User Agent [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 10.128.0.7:58070 -> 169.254.169.254:80
11/18/2018-11:40:41.700435  [**] [1:2013031:3] ET POLICY Python-urllib/ Suspicious User Agent [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 10.128.0.7:58068 -> 169.254.169.254:80
11/18/2018-11:40:43.838715  [**] [1:2402000:5001] ET DROP Dshield Block Listed Source group 1 [**] [Classification: Misc Attack] [Priority: 2] {TCP} 176.119.7.62:59607 -> 10.128.0.7:3749
11/18/2018-11:41:36.053099  [**] [1:2013031:3] ET POLICY Python-urllib/ Suspicious User Agent [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 10.128.0.7:58074 -> 169.254.169.254:80
11/18/2018-11:41:49.103543  [**] [1:2013031:3] ET POLICY Python-urllib/ Suspicious User Agent [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 10.128.0.7:58072 -> 169.254.169.254:80
11/18/2018-11:42:04.722872  [**] [1:2013031:3] ET POLICY Python-urllib/ Suspicious User Agent [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 10.128.0.7:58076 -> 169.254.169.254:80
11/18/2018-11:42:24.326027  [**] [1:2403478:44968] ET CINS Active Threat Intelligence Poor Reputation IP TCP group 90 [**] [Classification: Misc Attack] [Priority: 2] {TCP} 89.46.74.175:51018 -> 10.128.0.7:81
11/18/2018-11:42:36.071832  [**] [1:2013031:3] ET POLICY Python-urllib/ Suspicious User Agent [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 10.128.0.7:58078 -> 169.254.169.254:80
11/18/2018-11:42:41.116886  [**] [1:2500028:4888] ET COMPROMISED Known Compromised or Hostile Host Traffic TCP group 15 [**] [Classification: Misc Attack] [Priority: 2] {TCP} 46.101.9.8:44833 -> 10.128.0.7:8088
11/18/2018-11:42:53.112338  [**] [1:2402000:5001] ET DROP Dshield Block Listed Source group 1 [**] [Classification: Misc Attack] [Priority: 2] {TCP} 185.153.198.233:40502 -> 10.128.0.7:3380
11/18/2018-11:43:04.816522  [**] [1:2402000:5001] ET DROP Dshield Block Listed Source group 1 [**] [Classification: Misc Attack] [Priority: 2] {TCP} 125.64.94.200:52734 -> 10.128.0.7:2024
11/18/2018-11:43:11.054683  [**] [1:2402000:5001] ET DROP Dshield Block Listed Source group 1 [**] [Classification: Misc Attack] [Priority: 2] {TCP} 198.108.67.60:48807 -> 10.128.0.7:8082
11/18/2018-11:43:19.127930  [**] [1:2013031:3] ET POLICY Python-urllib/ Suspicious User Agent [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 10.128.0.7:58080 -> 169.254.169.254:80
11/18/2018-11:43:24.884111  [**] [1:2403438:44968] ET CINS Active Threat Intelligence Poor Reputation IP TCP group 70 [**] [Classification: Misc Attack] [Priority: 2] {TCP} 77.72.82.23:56241 -> 10.128.0.7:3389
11/18/2018-11:43:27.745652  [**] [1:2013031:3] ET POLICY Python-urllib/ Suspicious User Agent [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 10.128.0.7:58082 -> 169.254.169.254:80
11/18/2018-11:43:36.090013  [**] [1:2013031:3] ET POLICY Python-urllib/ Suspicious User Agent [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 10.128.0.7:58084 -> 169.254.169.254:80
11/18/2018-11:44:36.108806  [**] [1:2013031:3] ET POLICY Python-urllib/ Suspicious User Agent [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 10.128.0.7:58090 -> 169.254.169.254:80
11/18/2018-11:44:49.169801  [**] [1:2013031:3] ET POLICY Python-urllib/ Suspicious User Agent [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 10.128.0.7:58086 -> 169.254.169.254:80
11/18/2018-11:44:50.767404  [**] [1:2013031:3] ET POLICY Python-urllib/ Suspicious User Agent [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 10.128.0.7:58088 -> 169.254.169.254:80
11/18/2018-11:45:36.127669  [**] [1:2013031:3] ET POLICY Python-urllib/ Suspicious User Agent [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 10.128.0.7:58092 -> 169.254.169.254:80
11/18/2018-11:45:54.853855  [**] [1:2010937:3] ET SCAN Suspicious inbound to mySQL port 3306 [**] [Classification: Potentially Bad Traffic] [Priority: 2] {TCP} 45.55.56.222:57633 -> 10.128.0.7:3306
11/18/2018-11:46:13.790527  [**] [1:2013031:3] ET POLICY Python-urllib/ Suspicious User Agent [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 10.128.0.7:58096 -> 169.254.169.254:80
11/18/2018-11:46:19.193943  [**] [1:2013031:3] ET POLICY Python-urllib/ Suspicious User Agent [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 10.128.0.7:58094 -> 169.254.169.254:80
11/18/2018-11:46:36.146063  [**] [1:2013031:3] ET POLICY Python-urllib/ Suspicious User Agent [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 10.128.0.7:58098 -> 169.254.169.254:80
11/18/2018-11:47:01.216038  [**] [1:2403376:44968] ET CINS Active Threat Intelligence Poor Reputation IP TCP group 39 [**] [Classification: Misc Attack] [Priority: 2] {TCP} 45.55.35.13:45504 -> 10.128.0.7:8088
11/18/2018-11:47:36.164818  [**] [1:2013031:3] ET POLICY Python-urllib/ Suspicious User Agent [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 10.128.0.7:58104 -> 169.254.169.254:80
11/18/2018-11:47:36.812270  [**] [1:2013031:3] ET POLICY Python-urllib/ Suspicious User Agent [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 10.128.0.7:58100 -> 169.254.169.254:80
11/18/2018-11:47:49.218280  [**] [1:2013031:3] ET POLICY Python-urllib/ Suspicious User Agent [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 10.128.0.7:58102 -> 169.254.169.254:80
11/18/2018-11:48:24.979631  [**] [1:2402000:5001] ET DROP Dshield Block Listed Source group 1 [**] [Classification: Misc Attack] [Priority: 2] {TCP} 176.119.7.58:57307 -> 10.128.0.7:45298
11/18/2018-11:48:36.183815  [**] [1:2013031:3] ET POLICY Python-urllib/ Suspicious User Agent [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 10.128.0.7:58106 -> 169.254.169.254:80
11/18/2018-11:48:59.835000  [**] [1:2013031:3] ET POLICY Python-urllib/ Suspicious User Agent [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 10.128.0.7:58108 -> 169.254.169.254:80
11/18/2018-11:49:19.242181  [**] [1:2013031:3] ET POLICY Python-urllib/ Suspicious User Agent [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 10.128.0.7:58110 -> 169.254.169.254:80
11/18/2018-11:49:36.203045  [**] [1:2013031:3] ET POLICY Python-urllib/ Suspicious User Agent [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 10.128.0.7:58112 -> 169.254.169.254:80
11/18/2018-11:49:54.101177  [**] [1:2403304:44968] ET CINS Active Threat Intelligence Poor Reputation IP TCP group 3 [**] [Classification: Misc Attack] [Priority: 2] {TCP} 5.101.40.81:33469 -> 10.128.0.7:22
11/18/2018-11:50:22.868070  [**] [1:2013031:3] ET POLICY Python-urllib/ Suspicious User Agent [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 10.128.0.7:58114 -> 169.254.169.254:80
11/18/2018-11:50:36.221983  [**] [1:2013031:3] ET POLICY Python-urllib/ Suspicious User Agent [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 10.128.0.7:58118 -> 169.254.169.254:80
11/18/2018-11:50:49.267747  [**] [1:2013031:3] ET POLICY Python-urllib/ Suspicious User Agent [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 10.128.0.7:58116 -> 169.254.169.254:80
11/18/2018-11:51:36.260415  [**] [1:2013031:3] ET POLICY Python-urllib/ Suspicious User Agent [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 10.128.0.7:58122 -> 169.254.169.254:80
11/18/2018-11:51:45.890470  [**] [1:2013031:3] ET POLICY Python-urllib/ Suspicious User Agent [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 10.128.0.7:58120 -> 169.254.169.254:80
11/18/2018-11:51:53.911020  [**] [1:2402000:5001] ET DROP Dshield Block Listed Source group 1 [**] [Classification: Misc Attack] [Priority: 2] {TCP} 176.119.4.30:46726 -> 10.128.0.7:14479
11/18/2018-11:52:19.291691  [**] [1:2013031:3] ET POLICY Python-urllib/ Suspicious User Agent [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 10.128.0.7:58124 -> 169.254.169.254:80
11/18/2018-11:52:36.279490  [**] [1:2013031:3] ET POLICY Python-urllib/ Suspicious User Agent [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 10.128.0.7:58126 -> 169.254.169.254:80
11/18/2018-11:53:08.913684  [**] [1:2013031:3] ET POLICY Python-urllib/ Suspicious User Agent [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 10.128.0.7:58128 -> 169.254.169.254:80
11/18/2018-11:53:29.312223  [**] [1:2402000:5001] ET DROP Dshield Block Listed Source group 1 [**] [Classification: Misc Attack] [Priority: 2] {TCP} 176.119.4.10:49108 -> 10.128.0.7:15975
11/18/2018-11:53:34.296671  [**] [1:2001219:19] ET SCAN Potential SSH Scan [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 209.141.47.44:35688 -> 10.128.0.7:22
11/18/2018-11:53:35.666858  [**] [1:2006546:6] ET SCAN LibSSH Based Frequent SSH Connections Likely BruteForce Attack [**] [Classification: Attempted Administrator Privilege Gain] [Priority: 1] {TCP} 209.141.47.44:35688 -> 10.128.0.7:22
11/18/2018-11:53:36.298666  [**] [1:2013031:3] ET POLICY Python-urllib/ Suspicious User Agent [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 10.128.0.7:58132 -> 169.254.169.254:80
11/18/2018-11:53:49.316022  [**] [1:2013031:3] ET POLICY Python-urllib/ Suspicious User Agent [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 10.128.0.7:58130 -> 169.254.169.254:80
11/18/2018-11:54:02.151488  [**] [1:2010935:3] ET SCAN Suspicious inbound to MSSQL port 1433 [**] [Classification: Potentially Bad Traffic] [Priority: 2] {TCP} 178.156.202.224:57853 -> 10.128.0.7:1433
11/18/2018-11:54:04.166828  [**] [1:2500028:4888] ET COMPROMISED Known Compromised or Hostile Host Traffic TCP group 15 [**] [Classification: Misc Attack] [Priority: 2] {TCP} 46.101.9.8:38598 -> 10.128.0.7:8088
11/18/2018-11:54:31.935713  [**] [1:2013031:3] ET POLICY Python-urllib/ Suspicious User Agent [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 10.128.0.7:58134 -> 169.254.169.254:80
11/18/2018-11:54:36.317707  [**] [1:2013031:3] ET POLICY Python-urllib/ Suspicious User Agent [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 10.128.0.7:58136 -> 169.254.169.254:80
11/18/2018-11:55:19.340228  [**] [1:2013031:3] ET POLICY Python-urllib/ Suspicious User Agent [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 10.128.0.7:58138 -> 169.254.169.254:80
11/18/2018-11:55:32.925053  [**] [1:2010935:3] ET SCAN Suspicious inbound to MSSQL port 1433 [**] [Classification: Potentially Bad Traffic] [Priority: 2] {TCP} 1.29.237.167:58183 -> 10.128.0.7:1433
11/18/2018-11:55:32.925053  [**] [1:2403302:44968] ET CINS Active Threat Intelligence Poor Reputation IP TCP group 2 [**] [Classification: Misc Attack] [Priority: 2] {TCP} 1.29.237.167:58183 -> 10.128.0.7:1433
11/18/2018-11:55:36.336770  [**] [1:2013031:3] ET POLICY Python-urllib/ Suspicious User Agent [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 10.128.0.7:58142 -> 169.254.169.254:80
11/18/2018-11:55:54.958504  [**] [1:2013031:3] ET POLICY Python-urllib/ Suspicious User Agent [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 10.128.0.7:58140 -> 169.254.169.254:80
11/18/2018-11:56:36.357033  [**] [1:2013031:3] ET POLICY Python-urllib/ Suspicious User Agent [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 10.128.0.7:58146 -> 169.254.169.254:80
11/18/2018-11:56:49.364629  [**] [1:2013031:3] ET POLICY Python-urllib/ Suspicious User Agent [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 10.128.0.7:58144 -> 169.254.169.254:80
11/18/2018-11:56:53.334840  [**] [1:2402000:5001] ET DROP Dshield Block Listed Source group 1 [**] [Classification: Misc Attack] [Priority: 2] {TCP} 176.119.7.10:56090 -> 10.128.0.7:26031
11/18/2018-11:57:17.981067  [**] [1:2013031:3] ET POLICY Python-urllib/ Suspicious User Agent [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 10.128.0.7:58148 -> 169.254.169.254:80
11/18/2018-11:57:36.376058  [**] [1:2013031:3] ET POLICY Python-urllib/ Suspicious User Agent [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 10.128.0.7:58150 -> 169.254.169.254:80
11/18/2018-11:58:19.389503  [**] [1:2013031:3] ET POLICY Python-urllib/ Suspicious User Agent [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 10.128.0.7:58152 -> 169.254.169.254:80
11/18/2018-11:58:36.395697  [**] [1:2013031:3] ET POLICY Python-urllib/ Suspicious User Agent [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 10.128.0.7:58156 -> 169.254.169.254:80
11/18/2018-11:58:41.002968  [**] [1:2013031:3] ET POLICY Python-urllib/ Suspicious User Agent [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 10.128.0.7:58154 -> 169.254.169.254:80
11/18/2018-11:58:56.361354  [**] [1:2402000:5001] ET DROP Dshield Block Listed Source group 1 [**] [Classification: Misc Attack] [Priority: 2] {TCP} 176.119.4.39:42165 -> 10.128.0.7:63978
11/18/2018-11:59:32.918845  [**] [1:2402000:5001] ET DROP Dshield Block Listed Source group 1 [**] [Classification: Misc Attack] [Priority: 2] {TCP} 176.119.7.50:51647 -> 10.128.0.7:7989
11/18/2018-11:59:36.414384  [**] [1:2013031:3] ET POLICY Python-urllib/ Suspicious User Agent [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 10.128.0.7:58160 -> 169.254.169.254:80
11/18/2018-11:59:49.413587  [**] [1:2013031:3] ET POLICY Python-urllib/ Suspicious User Agent [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 10.128.0.7:58158 -> 169.254.169.254:80
11/18/2018-12:00:04.024262  [**] [1:2013031:3] ET POLICY Python-urllib/ Suspicious User Agent [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 10.128.0.7:58162 -> 169.254.169.254:80
11/18/2018-12:00:10.293751  [**] [1:2403404:44968] ET CINS Active Threat Intelligence Poor Reputation IP TCP group 53 [**] [Classification: Misc Attack] [Priority: 2] {TCP} 60.166.40.26:61756 -> 10.128.0.7:23
11/18/2018-12:00:36.432599  [**] [1:2013031:3] ET POLICY Python-urllib/ Suspicious User Agent [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 10.128.0.7:58164 -> 169.254.169.254:80
11/18/2018-12:01:19.438853  [**] [1:2013031:3] ET POLICY Python-urllib/ Suspicious User Agent [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 10.128.0.7:58166 -> 169.254.169.254:80
11/18/2018-12:01:27.046670  [**] [1:2013031:3] ET POLICY Python-urllib/ Suspicious User Agent [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 10.128.0.7:58168 -> 169.254.169.254:80
11/18/2018-12:01:36.450781  [**] [1:2013031:3] ET POLICY Python-urllib/ Suspicious User Agent [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 10.128.0.7:58170 -> 169.254.169.254:80
11/18/2018-12:02:25.819392  [**] [1:2001219:19] ET SCAN Potential SSH Scan [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 199.19.226.226:35026 -> 10.128.0.7:22
11/18/2018-12:02:26.295702  [**] [1:2006546:6] ET SCAN LibSSH Based Frequent SSH Connections Likely BruteForce Attack [**] [Classification: Attempted Administrator Privilege Gain] [Priority: 1] {TCP} 199.19.226.226:35026 -> 10.128.0.7:22
11/18/2018-12:02:29.159347  [**] [1:2500028:4888] ET COMPROMISED Known Compromised or Hostile Host Traffic TCP group 15 [**] [Classification: Misc Attack] [Priority: 2] {TCP} 46.101.9.8:57319 -> 10.128.0.7:8088
11/18/2018-12:02:36.470440  [**] [1:2013031:3] ET POLICY Python-urllib/ Suspicious User Agent [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 10.128.0.7:58176 -> 169.254.169.254:80
11/18/2018-12:02:49.462947  [**] [1:2013031:3] ET POLICY Python-urllib/ Suspicious User Agent [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 10.128.0.7:58172 -> 169.254.169.254:80
11/18/2018-12:02:50.069659  [**] [1:2013031:3] ET POLICY Python-urllib/ Suspicious User Agent [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 10.128.0.7:58174 -> 169.254.169.254:80
11/18/2018-12:03:36.488461  [**] [1:2013031:3] ET POLICY Python-urllib/ Suspicious User Agent [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 10.128.0.7:58178 -> 169.254.169.254:80
11/18/2018-12:04:13.093761  [**] [1:2013031:3] ET POLICY Python-urllib/ Suspicious User Agent [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 10.128.0.7:58182 -> 169.254.169.254:80
11/18/2018-12:04:19.487592  [**] [1:2013031:3] ET POLICY Python-urllib/ Suspicious User Agent [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 10.128.0.7:58180 -> 169.254.169.254:80
11/18/2018-12:04:36.507599  [**] [1:2013031:3] ET POLICY Python-urllib/ Suspicious User Agent [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 10.128.0.7:58184 -> 169.254.169.254:80
11/18/2018-12:05:36.116282  [**] [1:2013031:3] ET POLICY Python-urllib/ Suspicious User Agent [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 10.128.0.7:58186 -> 169.254.169.254:80
11/18/2018-12:05:36.526583  [**] [1:2013031:3] ET POLICY Python-urllib/ Suspicious User Agent [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 10.128.0.7:58190 -> 169.254.169.254:80
11/18/2018-12:05:48.110061  [**] [1:2402000:5001] ET DROP Dshield Block Listed Source group 1 [**] [Classification: Misc Attack] [Priority: 2] {TCP} 176.119.7.2:57126 -> 10.128.0.7:5443
11/18/2018-12:05:49.512729  [**] [1:2013031:3] ET POLICY Python-urllib/ Suspicious User Agent [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 10.128.0.7:58188 -> 169.254.169.254:80
11/18/2018-12:06:36.545246  [**] [1:2013031:3] ET POLICY Python-urllib/ Suspicious User Agent [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 10.128.0.7:58194 -> 169.254.169.254:80
11/18/2018-12:06:59.139806  [**] [1:2013031:3] ET POLICY Python-urllib/ Suspicious User Agent [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 10.128.0.7:58192 -> 169.254.169.254:80
11/18/2018-12:07:19.537523  [**] [1:2013031:3] ET POLICY Python-urllib/ Suspicious User Agent [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 10.128.0.7:58196 -> 169.254.169.254:80
11/18/2018-12:07:36.564612  [**] [1:2013031:3] ET POLICY Python-urllib/ Suspicious User Agent [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 10.128.0.7:58198 -> 169.254.169.254:80
11/18/2018-12:07:54.871821  [**] [1:2010935:3] ET SCAN Suspicious inbound to MSSQL port 1433 [**] [Classification: Potentially Bad Traffic] [Priority: 2] {TCP} 110.228.216.95:59135 -> 10.128.0.7:1433
11/18/2018-12:08:22.163179  [**] [1:2013031:3] ET POLICY Python-urllib/ Suspicious User Agent [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 10.128.0.7:58200 -> 169.254.169.254:80
11/18/2018-12:08:36.584183  [**] [1:2013031:3] ET POLICY Python-urllib/ Suspicious User Agent [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 10.128.0.7:58204 -> 169.254.169.254:80
11/18/2018-12:08:49.562183  [**] [1:2013031:3] ET POLICY Python-urllib/ Suspicious User Agent [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 10.128.0.7:58202 -> 169.254.169.254:80
11/18/2018-12:09:09.333829  [**] [1:2402000:5001] ET DROP Dshield Block Listed Source group 1 [**] [Classification: Misc Attack] [Priority: 2] {TCP} 176.119.4.77:42935 -> 10.128.0.7:4967
11/18/2018-12:09:21.046457  [**] [1:2402000:5001] ET DROP Dshield Block Listed Source group 1 [**] [Classification: Misc Attack] [Priority: 2] {TCP} 176.119.4.35:43066 -> 10.128.0.7:64346
11/18/2018-12:09:36.603912  [**] [1:2013031:3] ET POLICY Python-urllib/ Suspicious User Agent [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 10.128.0.7:58208 -> 169.254.169.254:80
11/18/2018-12:09:38.844071  [**] [1:2402000:5001] ET DROP Dshield Block Listed Source group 1 [**] [Classification: Misc Attack] [Priority: 2] {TCP} 176.119.4.9:48912 -> 10.128.0.7:1462
11/18/2018-12:09:42.224684  [**] [1:2500028:4888] ET COMPROMISED Known Compromised or Hostile Host Traffic TCP group 15 [**] [Classification: Misc Attack] [Priority: 2] {TCP} 46.101.9.8:42813 -> 10.128.0.7:8088
11/18/2018-12:09:45.185513  [**] [1:2013031:3] ET POLICY Python-urllib/ Suspicious User Agent [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 10.128.0.7:58206 -> 169.254.169.254:80
11/18/2018-12:10:19.586473  [**] [1:2013031:3] ET POLICY Python-urllib/ Suspicious User Agent [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 10.128.0.7:58210 -> 169.254.169.254:80
11/18/2018-12:10:36.623071  [**] [1:2013031:3] ET POLICY Python-urllib/ Suspicious User Agent [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 10.128.0.7:58212 -> 169.254.169.254:80
11/18/2018-12:11:08.208150  [**] [1:2013031:3] ET POLICY Python-urllib/ Suspicious User Agent [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 10.128.0.7:58214 -> 169.254.169.254:80
11/18/2018-12:11:14.983075  [**] [1:2402000:5001] ET DROP Dshield Block Listed Source group 1 [**] [Classification: Misc Attack] [Priority: 2] {TCP} 176.119.4.18:50137 -> 10.128.0.7:4857
11/18/2018-12:11:36.641715  [**] [1:2013031:3] ET POLICY Python-urllib/ Suspicious User Agent [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 10.128.0.7:58218 -> 169.254.169.254:80
11/18/2018-12:11:49.612474  [**] [1:2013031:3] ET POLICY Python-urllib/ Suspicious User Agent [**] [Classification: Attempted Information Leak] [Priority: 2] {TCP} 10.128.0.7:58216 -> 169.254.169.254:80
